0,1
期末卷子拿回去自己写，有一次展示,good
每节课微助教签到，一次小组展示（人站在讲台上）。期末答题拿回去写。觉得不是很有意思哎。,good
微信签到，期末试卷会提前发，有一个小组展示,good
老师人很好,good
有趣的课，考试也不难,good
平时会签到，有个集体展示，给分一般,bad
微助教签到，考试开卷，给题目回去写,good
很水，考核也简单，分数给得有点随意,good
微助教签到，开卷考试提前一周给题目,good
考勤不记得了，给分还行。,good
有一次展示，最后卷子拿回去做，认真点分数不会低,good
这门课给我分特别高...上课有随机问题，微助教签到,good
给分低,bad
给分一般，不怎么点名，轻松，讲课适合睡眠,bad
PPT展示，试卷带回自己写，给分不高,bad
无聊,bad
平时微信点名做题，老师讲的很好，一次小组ppt展示，结课一张卷子带回去做,good
两位老师来讲课，覆盖的面算比较全面，听一听对生活也有帮助。每节课用微助教签到，有时还会用微助教做题，有一次小组展示，讲完以后全组人上去，老师点评，然后会对个别成员进行提问，期末试卷传到群里自己做好后下一周交。给分还不错,good
这次给分不高,bad
手机签到，试卷拿回去自己完成，有小组PPT展示。给分可以,good
手机签到，开卷考试，小组ppt展示，给分高。,good
有展示，每节课都手机签到，最后开卷带回去考试,good
感兴趣，但上课可以水，给分高，最后发张卷子一个星期交,good
开卷，试卷要带回去认真做，平时上课要微助教点名做题，还有一个小组展示，没有其他作业,good
期末展示，平常课堂会有提问,good
期末有一份题目回去做完最后一次课交。有一次课堂小组展示，但是不计入成绩。平时喜欢用微助教答题互动。基本上是干货，有利身心健康。,good
老师讲的很好，给分也很好，期末考试提前一周把卷子发下来，网上有原题,good
很迷，每节课都去作业都做，但是给分太差了,good
每次签到，还有与成绩无关的展示，最后交试卷，85.讲的还可以,good
每节课微信签到，可能有微信答题，每节课都去，最后的发下去的卷子认真写，给分还是很好的。老师很有激情,good
第一次公选，给分好低啊,bad
课下讨论+课堂展示+课后一套试题，给分卡绩，明明答案都是对着生化书和卫生学书写的，只给89,bad
经常花式点名，没办法代答到的那种，但是最后考核很简单，给分不错,good
老师讲的还是很好的。知识也还很实用，每节课都微信定位签到，有时候会在微助教上写题。期末考试是一套问卷，我的分还行，但是我们群里有人说分很低。,good
必选课，92,good
给分很好，每次点名，期末试卷考试,good
每节课都要微助教签到，不能旷课啊，每节课都要在微助教上做题，需要小组准备一个PPT，最后做一份问卷就好，给分还可以。,good
给分好，每节课点名，开卷考试，水课,good
开卷考，我和同学的分都低得莫名其妙,bad
每节课微信签到，还会用微信回答问题，有一次小组展示，最后给卷子拿回去做，给分好,good
很好，老师上课认真，签到严格。期末开卷，小组演讲,good
给分很好，基本没有什事情,good
老师人很好，但是每节课都要微信签到，给分很好,good
基本上每节课微信点名，但是老师很好准备的很认真，学到很多东西，给分也不错，推荐,good
最后有张卷子自己带回去做（老师发邮箱）课堂上用微信公众号签到和提问,good
每节课手机定位签到，课堂上要用公众号回答问题。有一个展示。最后卷子提前发下来带回去做，给分很高,good
老师上课认真，授课内容很有意思十分实用。期末应该是有试卷带回去自己做，不过因为作业发到邮箱没看到所以还是在课堂上完成的。,good
除了每节课点名其他都还好，期末开卷拿回去做网上都有答案，填一个健康测试就行，给分好,good
挺有趣的，就是事有点多，但是给分好,good
每节课都用微信点名，，，不建议医学生选，因为没啥意思，期末要做一个小组展示,good
老师人很好，很儒雅的感觉2333事也不多，给分也很好！,good
有一次课堂展示，有一次作业（开卷）,good
85，每节课微信签到答题，事情特别多，慎选,bad
千万别选，16年开始每节课点名，反正我每节课都去了，考试参考网上的答案，我也只有77。,bad
这门课还是挺不错的一门公选，老师会跟你介绍一些人体必不可少的元素，然后微信签到，每节课都会签到！黑暗的高科技还会定位你是否在教室！不过考核还是挺简单的，一个健康调查表、一份试卷。期末95！,good
每次点名，有一个小作业，还有，小组ppt演讲，不担任主要角色就八十+而已,good
每节课微信点名，，考试卷子发回去做,good
开卷考试,bad
小组合作？还有这种东西，明明每节课有去啊,good
没作业，不点名但是要在微信上签到，上课人超多，不是特别愿意听。期末开卷，网上有答案,good
讲的内容还是很有趣的，每节课都要微信签到，最后开卷，很水~拿高分很容易,good
很有用！学习一下！,good
填一份关于自己健康认识的问卷，期末小组做一个展示。感觉是被队友坑了，展示的队友支支吾吾墨迹老半天，最后老师给了76，所以一定展示要选好人。,good
课上挺轻松，有一个问卷有一个带回去的考卷最后，就是分不高,bad
会点名，，期末一篇论文，90+,good
88，还可以，主要是我每次都坐在第一排，老师偶尔点名,good
一份调查问卷，第一次课一定要去！,good
点名三次，小组合作以及一篇论文,good
结束的时候给分有点低，这也跟我作业应付有关系啦,good
点名3次，给分一般,good
偶尔点点名，最后有个小组展示，期末有张卷子自己带回来写带过去交就可以了。,good
课挺无聊但容易过。。试卷自己打印做了交，网上有答案,good
点过3次名大概。当作普及知识听故事也很好，虽然现在忘得差不多了。小组7~8人左右一起分工展示。还要交讨论记录。小组中同学也有分数差别蛮大的。85+,good
考试开卷，轻松90+,good
不是很推荐这门课。给分88，卡绩点真的。上课会隔几节课抽点名，上课感觉就是讲养生了233，考试有，填写问卷+，试卷（带回去写，网上都有答案）+，最后小组课题，展示。课题展示队友一定要找好！！！！！最好宿舍组队吧，不熟悉的人实在是.....,good
平时都是讲一些健康养生知识，一般第二节课点名，点名时间不确定，期末就一次小组展示加一个小作业，网上都有答案==，94。一定要找好队友，一定要！！！当时找的化院一个男生，平时信誓旦旦最后撂挑子找不到人，都弄完了忽然冒出来了还有理有据（小组其他人都是女生）。,good
卡绩点你怎么事,bad
业界良心！！！,good
心痛不说了被卡绩点,good
挺有趣的课，老师不一定是田卫群可能是其他人来上课。普及医学知识挺有趣的，对健康认识更加深入。结课会有一份卷子课后去做最后一节课交过去。最后几节课是小组展示，分数很大一部分是小组展示的好坏。,good
两个小作业，期末开卷考试,good
三次小作业，考试开卷很简单,good
没点名，中间两次小论文，考试开卷，可以看老师发的ppt或者老师推荐的一本书，可以带手机或电脑但不能上网。给分92,good
考试开卷，，最后86,good
给分行，就够了,bad
两次小论文，CtrlcCtrlv即可。没点名。考前会给ppt，再不放心可以去借一本书（测绘的有），考试抄就行,good
捡漏上的，总共才7节课，没敢逃，但老师不点名的，期末开卷，手机电脑笔记本随你带，能抄完算我输，卡到了89。。。没有想象中那么棒，但要选不上就选他呗。,bad
啥也不会，讲的很有意思可惜文科生实在听不懂，考试开卷，提前一个小时交卷绝对没问题，期末90+妥妥的,good
能学到很多，最后考试开卷,good
布置了三次作业，都是课后布置下一次来了交。最后考试开卷，但是不能联网，还专门分成两个教室，一教室俩老师监考=，=老师还是很认真讲课的（然而我并没有去过几次）最后考试要去拷PPT，2个小时9道问答题，前5、6道还正常都是PPT上的，后面几道题就不知道什么鬼了...最后给分85,good
老师给分蛮好的，为人随和啊，而且好选,good
听讲讲GPS之类的很有趣，要求买一本书，就是他自己编写的教材，找测绘学长借就好了，不买也一样，可以去下载上课的PPT，考试开卷，就是抄书。平时不怎么点名，有课后的作业，但是都只要800字左右就好。,good
不点名，中间会要写论文，讲gps的知识，期末开卷考试，给分高,good
适合大一学生，比较容易选上，考试作业什么的请看楼上楼下,good
中间交过一次作业，考试很简单，给分不错,good
多位教师轮流授课，特别喜欢于小曼老师,good
不错,good
一个团队的老师交替上课，等学到一点东西但有的老师讲的很粗糙，给分还可以。,good
老师讲的好，跟分一般,bad
很水,good
有好几个老师共同授课，考试开卷,good
讲课每次不同老师。挺有趣味，考试太水。,good
给分好像很多90，但我88...虽然没上过几次课,good
开卷考，不怎么点名,good
只要认真听不会做不上的，开卷,good
老师讲课很有趣,good
平时没有作业，期末写两道大题,good
有广告学的许多老师共同授课，可以接触到不同领域的创新思想，在一个课头里见识到许多老师真正的风采！期末两道大题开卷考试，与上课内容和自己的专业有一定关系，给分89,good
真的牛逼，好课,good
挺有意思的课,good
期末会有几个问答题，虽然说不让用手机什么的，但是监考力度不大，可以自己操作一波，但是如果没有好的idegood，很难上90+,good
没什么作业，最后一节考试，挺简单的,good
老师很有趣，最后开放性考试，只有两三道题,good
还行，讲课很有趣,good
老师讲课十分有趣,good
最后开卷考试，开放性试题，从不点名，没有作业，89,good
老师上课特别有意思，不过经常换老师。不点名，平时上课会分析一些案例和看视频，做一些笔记考试用得到。开卷考,good
课讲的还不错，给分很玄学，如果追求奖学金的话慎选,bad
很有趣～,good
基本不考勤，其中几位老师讲课不错。给分很迷，卡绩了,good
给分原来90+很多。。。这学期加大力度，90+大大减少了,bad
老师团队授课，每位老师都会介绍某一专业领域的创新思维，比如广告、摄影，每位老师口才都很好，讲课富有激情。课堂纪律很松，可以做自己的事，期末现场论文。,good
88分,good
从来没去过。。有一次课堂作业，但是给分很好，最后一次课完成考试,good
小曼老师讲课很有激情，讲的很好，然鹅喜欢卡绩点。。。89分,good
非常好，考试很简单,good
上课水、考试随堂也很水，类似于结合本专业谈谈你对创新的理解之类的，然而分数还是只有88……就请问这种考试是怎么区分90+和88的？？？总之也不是进了保险箱吧大家摆正心态选课，不要像我一样绩点被反拉心态爆炸,bad
没有平时作业，不点名，期末两大题，回忆一下上课讲的内容就ojbadk了,good
最后闭卷考试，就两个大题，一个是令你印象深刻的一节课以及原因，一个是谈谈关于自己专业领域的创新，只要平常听过一两节课，基本OK。但我好像卡绩了……,good
老师每节课都换，肯定不点名,good
超级好，很有趣，不点名，考试就是自己写点看法什么的,good
没有作业，不点名，考试简单就两题，不需要记背，86,good
真的给分超级好,good
三个老师轮流讲，有课堂小作业，变相点名吧。结课考试（一次简单的开放型笔试）,good
不上课无压力，最后开卷考，给分好,good
从不点名，最后有一场简单的小笔试。不过有一道题目是这堂课老师所举的哪个案例给你留下了深刻印象...,good
最后开卷，平时换老师上课所以也不点名，给分还可以90+,good
不怎么考勤，最后开卷考试随便写写，给分高,good
讲课有趣,good
有作业最后一次课交，然后结课考试,good
就论文，给分很高,good
很轻松，每节课一个新传院的老师来讲课，不点名不签到，讲一些广告方面的创意。最后写两个逆向思维案例，再设计一个广告，都很简单。,good
几个广告系的老师一起讲，挺好玩的，一次作业一次比较自由的考试，期末90+，注意审题,good
老师很负责，讲得很好,good
讲课比较有意思，，给分也可以，期末小考试，,good
课程组授课，老师讲课还行，期末有考试,good
老师很有激情,good
给分超级好，上课内容有趣，无作业不点名,good
很有意思,good
都是新传院的老师授课。不点名，给分好，也比较有趣，推荐。,good
课程组授课，挺有趣的。最后是一场开卷考，设计广告和谈谈课程收货,good
没有点过名，课程内容涉及各个方面，老师讲的很好，期末考试给两道题自由发挥（算是开卷吧）很简单，主要看创意,good
几个老师上课，普遍都很有趣,good
是好几个老师合上，没点过名，讲课很有趣，期末考试前需交一份考前作业（比如找两个关于创新的广告），开卷考，给分很好,good
有好几个老师，每个老师上几节，有些很有趣，有些也无聊，最后考核也简单，给分也不错,good
结课做几道题目，与上课内容有关,good
没有点过名，开放性的考试~,good
一般般,bad
无点名，期末闭卷开放考试，90+,good
无点名无作业期末开放考试，90+,good
每次课老师不一样。有一次无关痛痒的作业...期末开卷考试，给分不错,good
没有点名，没有作业，只有最后一节课开放性考试。,good
最后交论文，中间会有作为作业的问题,bad
这个课的论文不要百度啥的，，会得零分的，血泪教训啊！！！！！！！！！！！！！！！！,good
不要上这个课，给分真的很辣鸡，签到方式奇葩,bad
老师要求很严格，也很看中平时分，基本每节课会点人起来互动记名字,good
第一次课就会点名，而且只点了这一次,good
不点名，期末论文,good
无点名,good
不考勤，老师很好，考核一篇自己的旅游等的经历,good
没点名，论文结课，老师人很好，展示可以不用交论文，给分好,good
期末一篇论文，课有意思，平时不点名，中间有一次室外课玩游戏,good
给分一般般,bad
没点过名，论文写好了就90+,good
每节课介绍一个体育旅游专题，有远足、雪山攀爬、帐篷搭建、自行车等，也会让同学上台展示自己的旅游经历（有加分），课程内容还是挺有趣的。老师偶尔会随机抽院系点名，不过大部分都是一次没点过。中途会有一次类似于团建的课外实践课，期末上交一篇旅游攻略，给分还行。,good
老师讲课一般吧，给分还可以，期末论文,good
会按专业点名（点艺术学院次数不少...）有户外课，最后交论文,good
老师上课超有趣，能给老师留下印象给分会很好,good
上课会介绍一些（极限）运动，有一种“从入门到放弃”，的感觉，有两节课是带我们出去走夜路，一次去走了东湖绿道，那天风很大。还有一次是走了珞珈山，不许开灯不许讲话一个跟一个，有点刺激，建议跟小伙伴一起报。考试交自己出去玩的一次或几次见闻当论文，里面体现出课程内容就行，给了我和同学90分，挺好的。,good
可以的,good
展示应该会有加分，没有平时作业，一定记得参加户外课活动，类似团建，期末自由论文，图文并茂，就有90,good
论文考核，课程大都是一些户外极限运动，可以增长见识，提高户外专业素养，给分不错,good
时不时会按院系点人数，两次户外课，期末自由论文，给分90+。,good
很好过,good
室内室外结合，理论结合实践，也会有组织出游的活动，通过系统地学习会让人整个人的出游体验安排变得合理。期间会有户外社团的报告以及搭线活动，想要出去好好浪的同学不容错过！！,good
一次随堂，一次期末论文,good
一次随堂作业，有户外活动，比较良心，期末论文就行,good
户外课有点烦,good
会点名（按院点人数），有两次外出课，有做ppt的机会，给分...不知道什么逻辑,good
论文看厚度,good
一般会按照学院点，如果点到好多次不去那就完蛋了，两次户外课都去的话加上论文好好写90+,good
微助教点名，期末开卷,good
给分一般,bad
不太感兴趣，所以上课也没认真听，最后考试时开卷，还要交一个论文或ppt,good
一次小组ppt展示，提前给考题开卷考，给分高,good
每节课微助教签到，平时有一次小组展示，期末考试开卷，总体还不错,good
手机签到，事情多，给分低,good
每节课用微助教签到，要做一次小组展示，开卷考试，每节课都去一般90+,good
挺好的90+,good
小组展示几乎占了一半的教学时间，期末开卷给分好,good
微助教签到，内容多，开卷但真的很多！给分好,good
组队做一个课堂展示就行，挺简单的，老师人很好，就是上课有点无聊，给分高，大部分90+，另外每节课都要微助教签到,good
开卷考，内容巨多，不过给分好,good
ppt，，论文，给分不错,good
给分很好,good
挺好,good
90，一次小组展示，期末开卷。,good
额，怎么说。老师人还不错，最后80+,good
用微信签到，给分很好，有小组展示，最后开卷考试,good
小组展示加分，结课开卷考，手机定位签到,good
给分好，开卷考，推荐,bad
期末开卷，抄到手软，有些题还找不到答案，89,bad
给分超级好，90+，虽然点名但是可以代签，期末开卷考，还提前透露考题，有一个PPT展示,good
老师非常亲切，成绩分为考勤平时分期末考试，只要小组展示平时分是满分。期末考试开卷，都是PPT里的内容，就是题目量挺大的，给分很良心。,good
期末是一次开卷考试，题目提前给，还有一次演讲，给分很好,good
有一次小组展示，期末开卷（会提前告诉题目），签到不点名。然而我每次课都去了，展示认真做了，期末开卷考也认真答了，84,good
90。每节课签到，是把表发下来自己传着签到，所以找人代签无压力。做一次关于新能源的PPT展示，可个人可合作，只要做了平时分就是满分。否则就写一篇论文，不一定满分。考试是提前给10道题，PPT上都有答案，最后开卷考。,good
老师上课特别有条理也很仔细，每节课都会签到可以代签的，有自由展示可加分，开卷考试给题可带资料不能用手机，反正我每次都去了，考试也稍微准备了一下（就是按题百度答案），最后98，真良心,good
给分高,good
开卷考试。最后89，怨念。课程内容一般吧。,bad
开卷考试，需要小组展示，有签到可以代签,good
老师人太好了！！强推这个课233,good
内容真的比较无聊，没有做课堂展示，分就一般般了。,bad
给分好，考试开卷，答案都在老师给的ppt里，有一次课堂展示，每节签到，比较松。,good
签到频繁，中间有个论文，期末考试卷子带回去做,good
很轻松的一门课~,good
每节课点名，但是是签到而已，ppt加一份试卷,good
试卷带回来做，ppt演讲,good
分给得很高，课程比较简单，也比较超前！总之让意识到生活处处有能源！不错。,good
理科生觉得有点太低级了，不过给分很不错，老师人也蛮好,good
考试开卷，节节签到可以代签，一个小论文或者ppt很简单，考试很简单,good
很好,good
被卡了····呜呜呜,bad
几乎不点名，小组形式讨论以及考勤，中间有写一篇影评，期末一篇成长分析报告。作业都做了并且每次课都去，90+。,good
讲的好，给分真的有点垃圾，如果开心的话，不考虑成绩，好课,bad
給分真是太差了,good
平常好像两次小的课堂作业。课上分组，每组签到，可能考勤也会影响成绩吧。最后论文。给分挺好的,good
老师很好，讲课也很好，能学到东西，就是给分一言难尽。。。。,bad
老师很好，给分还可以，中间一次论文，结课一篇论文，课上互动很多，课上会介绍一些心理学概念和相关书籍，还不错。点名一般是抽点。,good
老师上课会提问题，，给分高，，内容也不错,good
写论文，期间会有一篇感想,good
需要交一篇自我成长分析报告，给分还不错,good
挺喜欢这个老师，很温和，讲的内容和方式也不错。中间布置了几次小论文，结课也是论文，好像是跟自我分析有关的。我没缺勤，作业都有认真完成，最后得了90。,good
实践部分结合实例讲得非常有趣，一般是最后几节课必点名，最后考核是交一篇课题有关的论文，时间宽裕，老师很善解人意，最后得分也不错上了90,good
一篇论文，没有点名，但是会有签到，给分还算可以,good
前后两个老师，第一个老师声音较小，不点名，第二个老师要求每次课都要签到，考核是交一篇论文，给分较低。,bad
给分很低，慎选,bad
85分还行吧，事情不多,good
老师不定时点名，交论文，给分80+吧,good
写论文,good
炒鸡炒鸡无聊的课，期末论文考核，什么都没有学到，结课90，论文自认为写的不咋的,bad
课很无聊，每节课签到，因为自己的分太低查了一下给分，基本上2/3的70+，1/3的80+，1%的90+，想要高分尽量别选,bad
三分之一以上到课率才能参与期末评分,bad
挺无聊的一门课,bad
每节课都签到，缺课三次就挂，最后考核交一篇论文......给分80+,good
点名很严格，其中有三节课一定要去，不然就直接扣到六十多分,good
每节课都签到，最后考核交一篇论文,bad
特别好,good
只要去教室两次mooc授课，只要完成mooc就可以90+,good
千年一遇的良心好课，强烈推荐！先在教室上几节理论课，然后在计算机学院上机，老师人超可爱，把编程讲的非常浅显易懂，每次跟着老师一起敲代码，下课提交就行，不是很难，但一定要专注听课，最后没有考核，看你平时代码就行。有时会留一些扩展的题，都不是很难，这个可以不交。最后得了99，不要太开心。,good
每节课都要交小作业，跟着老师码代码，对于没有基础的学生来说难跟上，但是给分非常好,good
对本人这种文科生来说有点难，第一节课听的云里雾里，上机的时候多研究一下课件，还是可以的。最后95。,good
可以学到一点C#，老师给分很高。,good
最良心的公选，没有之一,good
专业编程，但老师人很好，一步一步带着敲代码，每节课把跟着敲的东西交上去就算到了，其实不交也没事，我交了一半的代码，好多都没编译，最后98.。。。。。。,good
每次上课带着一起写程序，做的程序都很有意思，老师风趣幽默，每次作业都完成就90+啦,good
老师是一个有趣的人，内容实在，每节课都有课堂作业，基本在课上就可以完成，偶尔有课后作业。,good
没有考核，内容很实在，给分就根据平时跟着老师敲的代码，分超好,good
只有最后一节课签到，平时每节课有作业（其实是跟着老师把代码敲一遍），只要每次作业都交到位了期末就是90+，最良心公选之一,good
没有考试，每节课有作业，给分很好。但是觉得没学到什么东西，可能是自己的原因。,good
很好的教授语言课的方式，没有考试，给分很高,good
只要每节课都听，，给分超高,good
给分高，老师人很好。,good
给分好，每节课交东西，不考试，跟着他说的做完，上传一个不知道对不对的程序就好,good
给分好,good
每次去跟老师做编程就ok了，毫无难度,good
老师超级好,good
没有期末考试，每次去跟着老师做个编程上传就行，只点过一次名，给分很良心,good
给分好棒！！！,good
不考试，只要每次都去就有95+,good
给分好，作业多,good
看了几次电影，课是挺有趣的，本来想学点做简单动漫视频的，但是没学到干货，基本全在画画，分很高,good
画画课，总的来说给分可以，但是只要作业都做了，给分就很高,good
讲课水平非常一般，但是每节课几乎都有作业，共计写过三篇三千字文章和画过七八张分镜（每张有五个格子）唯一优点给分好,bad
作业挺多的，让写故事，画分镜，感觉没学到什么，但是给分很好,good
不要被这门课的名字迷惑，其实就是画画课！事情超多，要写观后感，编故事，画分镜，比我专业课的作业还多，手残党就不要选了，画画伤不起。﹏。但给分是真的好,good
作业特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别特别多,bad
作业多到发狂,bad
每堂课必有作业，老师自己也不清楚布置了什么作业，比较混乱,bad
课程作业特多，,bad
给分还挺高的,good
老师真的认真，给分真的好，就是事真的多,good
作业多...适合有兴趣有精力或专业强的同学，，没一点画画基础的慎选,bad
事情特别特别特别特别多,bad
作业奇多……是我上过作业最多的公选课，比专业课都多。就我上这门课，写了大鱼海棠观后感+创意水果故事+写一个感人的故事+分镜稿设计（不光要写还要把分镜画出来的！手残简直跪了）+一次小组课堂展示+画一份四格漫画+课堂临摹人物速写等等等等……最后还有一次小组展示在我们的严重抗议下改为第一次做过展示的就不用做了。老师的态度是好的，上课实在很认真，可是就是作业的量不合适和要求不够明确。如果每次作业都交的话很容易90+，翘过一次被点到，94.,bad
这课是真的事很多的，我上课的时候有大鱼海棠读后感啊，还有创意水果小故事，看电影编感人的小故事啊，还有一些课堂临时作业，跟分镜画画都有关的，还有课堂ppt展示等等，还有一个总的大作业，画十个分镜镜头，真的是事多，老师人是好的，但是在通识课里上这么专业的课,bad
作业好多好多,bad
事真的好多。。。做了好多作业，虽然最后给分不错，92,good
事情还是蛮多的，但最后给分不错，不知道他怎么评分的,good
一次展示，每次课传名单签到，最后一篇论文，给分90+,good
签到是表格签到，课程还是有点干货的，作业是分组完成展示。,good
签到是手写穿表，课程内容有点无聊，但是作业认真做分数就很好,good
期末开卷考试，题目都会事先给出，自己选着答题；还有一篇论文，是看一个纪录片互联网时代的观后感。老师很好，嘴上说点三次名却一次没点，给分85+,good
平时基本不点名，考试四道大题，你会提前知道题目,good
期末是出题，可以提前写，当场抄上去。,good
有平时作业，最后开卷考试，给分85左右，，讲课比较有趣,good
不点名，期末是提前出些题，从这里面选几道，开卷，不准用手机,good
上课不点名，考核方式是期末不带手机开卷现场写论文，老师很棒hhh就是卡了绩点，算了甘愿吧,good
考核方式要交一篇小论文当作业，期末说是开卷考试，其实之前就告诉题目了，可以提前准备，分数90,good
平时上课就根据PPT上的内容讲，老师还是十分幽默的，经常分享他对于一些社会问题的看法。期末有一篇论文，还会有开卷考试，考前会把题目告诉我们，给我们时间查资料。给分还好，我有85+。,good
两篇命题论文，上课就基本对照ppt讲，会放纪录片视频，中间有一次是在清明放假前一天点的名，不过后来没有作数，给分还好吧，高分比较难，过一般是没问题,good
上课用的教材很经典，，老师讲得也还好，，但给分很一般...........................................................................................,good
讲课有点无聊，两篇论文（3000和5000），很难写，累死累活写完了可是给分低，，不要选。,bad
老师讲课有趣，给分科学,good
两篇论文，一篇两三千字，一篇五千字，不定期签到点名。签到应该每次都在，然而只有83,bad
讲的有点无聊。没有点名。期末2篇论文。80分（/(ㄒoㄒ)/~~,bad
有期中作业。我认真写了，给分那么低。还是新闻院的同学写的2333了，不要选,bad
两次论文，每次都5000字以上，上课全理论，很容易睡着,bad
老师讲的还行,good
期中期末两篇论文，不考试,good
不定期签到，点人回答问题。一篇期中论文一篇期末，给分一般,good
大学唯一一门挂掉的课~,bad
没好好听课，，，，给分不高,good
平时会布置一些作业，期末有考试，很少点名，但如果没有学过乐器并且还不去上课，期末多半要挂,bad
不上课的话，考试可能是过不了的,bad
旷了两次课就跟不上了，最后七十多分，不过老师讲的还好,good
考试可以看任何资料，可以悄悄玩手机,good
有课堂测试，期末笔试可以带笔记，蛮难的,bad
偶尔作业，考试是笔试，还是有一定难度的,bad
哎，我也不知道吧，感觉期末考试也不难，照着书感觉都挺对的，给分贼低，伤心难过,bad
上课是很有趣的，偶尔会有作业，作业就是考勤。给分的话真的不高~没有乐理基础的慎选,bad
有很多作业要小组展示,good
课有点无聊,bad
课很无聊，给分一般,bad
还可以吧，每节课都去了，遇到了很多有想法的同学。期末一篇企划书一篇心得，很认真地写了但是只有87...同组另一位88...给分有一点点迷,bad
老师讲的一般，中间有小组任务，给分很一般，就不知道她是怎么给的，会请外面的大大来开讲座,good
点了几次名，有几次小组展示，还要写创业计划书，课程中间小组任务比较多，结课写论文。老师讲的一般，但给分很高。,good
点了两三次名，小组展示+课程心得，课堂内容挺一般的...,good
给分蛮好的，作业需要小组讨论完成，制作一个创业案例，结课的时候需要写心得。总体比较轻松，课名称吸引人，但是老师讲得不够吸引人。,good
给分过得去，考核只是一次小组展示+论文。偶尔点名一两次。这学期请过一次douyu的高管来课堂分享。平常上课比较无聊，老师对互联网什么的似乎不是太懂。,bad
每次上课打牌，很有意思,good
最后联系桥牌写论文，有字数要求,good
没怎么去过，最后一篇论文,good
上课就是前两节课和牌友（固定牌友）打牌，后一节课老师讲课，，挺有意思的，期末是当场写一篇1500字的论文,good
课很好，老师很好，周围同学分不错，但是我为啥得了82，很气，很气,bad
半节课打牌半节课上课，期末考写作文，挺有趣的,good
好！,good
这个牌比较难打，但是会打了很有意思的，85+,good
蹭分首选，若对桥牌有兴趣更好,good
最后根据牌局写一篇人生感悟，老师平时严肃但给分很棒。桥牌也很有意思。,good
上课老师会讲一部分给一部分时间大家自己打，就是桥牌好难学，不过真的算是一门比较有情怀的公选了,good
这个课上课就是打牌，很有意思，最后就是写一篇关于桥牌与人生论文,good
好玩，不考勤，都靠兴趣，但是真的喜欢玩牌的同学可以选！,good
还行,good
平时打桥牌，最后根据老师给的桥牌有关的题目写一篇记叙文，纯记叙，议论越少越好，得高分不容易，但是在艺术与欣赏类的课程中算是比较简单的,good
不点名，给分高，有趣,good
上课打牌，签两次到，轻松90+,good
每次上课打一半时间的牌，另一半时间讲课，不点名，但是不去就坑牌友了。老师看起来有点严肃，桥牌有点难，一个学期连入门都不敢说，但是桥牌很有意思。最后写一篇当堂作文，1500字，可带资料，不给用手机，给分90+,good
很多同学平时不去上课最后考试也有九十分，不科学的给分...但是老师讲课还是比较风趣有收获的。更重要的是每次课和几个稳定牌友打牌很开心。,good
这老师自称超级高手=，=,good
从不考核，除了前一两次课，几乎每堂课都会有笔头作业。期末考试上机考试，但是教室有网，可以查答案，老师坐第一排从不巡视后面。非对Jgoodvgood有了解的不建议选。,good
点了一次名，考试时也点了一次，开卷可以上网查，但还是要有点基础，不然懵逼,good
上课还行。老师喜欢下雨/人少的时候点名。,bad
分不高,bad
期末交论文，老师人很好,good
老师授课质量很不错，当堂会放一些视频。只去了一次，论文认真写拿到90,good
业界良心，老师好人一生平安,good
老师人很好，虽然没多少人听，还是讲的很认真,good
老师讲的很详细，适合入门。,good
三次作业，给分高,good
这门课还是比较适合初入编程的小白的，我是软件工程的，做起来难度一般，有三次作业，还是能学到不少东西的,good
三次作业，不认真听课的话还是有点困难，最好要有点基础吧。认真听课还是会有基础的,good
三次大作业，最后做一个记事本，能学到东西,good
没点过名，有三个小作业，最后一个占比最大，三个小作业做好就可以了（自己去找老师给的程序中的问题，就可以很轻松上90）,good
几次作业，别的课忙的话还是要花点时间,good
三次大作业,good
都还挺好，问题是最后三次作业感觉做的可以了，为啥没到90呢……,good
交三次编程作业，一次比一次难，有基础会简单点，没基础上课好好听吧,good
不去上课也行，有三次编程大作业，最后一个稍难点,good
经常微助教，填写问卷，期末论文，给分一般,good
多个老师授课，但是老师讲课水平参差不齐。表扬白姓某老师,good
一共点两次名，以交课堂小问题的形式，给分一般，期末开卷可带手机电脑,good
给分不高,bad
课程内容挺枯燥的，慎重选择。,bad
一般吧,bad
小组展示+论文，，，给分感觉还行，，花点时间能上90,good
本系的老师，最后的展示比较要求高嗯。。。。,bad
考核方式是小组一起做一个ppt展示并且写论文只要你认真，给分很好的,good
作业很难，期末还有小组展示！！,good
小组展示加论文，给分不高，每节课按照学院点名,good
小组展示+结课论文1000字左右作为文科生，实在听不懂(=_=)每节课都到了，然而给分超级低。,bad
每节课都要讲东西然后下次课就上机做交作业，所以虽然不点名但是不听课就不会做作业，最后一个独立FLgoodSH动画,good
很好,good
老师讲课很清晰，，，学的也很轻松，，上机课的话每次完成一个小作业，，期末独立完成一个作品，，，给分很高,good
期末一次作业，课上老师现场打分，基本按要求来上90没问题，但必须上课去听，宋老师很漂亮，人很好,good
