0,1
小组合作？还有这种东西，明明每节课有去啊,good
没作业，不点名但是要在微信上签到，上课人超多，不是特别愿意听。期末开卷，网上有答案,good
讲的内容还是很有趣的，每节课都要微信签到，最后开卷，很水~拿高分很容易,good
很有用！学习一下！,good
填一份关于自己健康认识的问卷，期末小组做一个展示。感觉是被队友坑了，展示的队友支支吾吾墨迹老半天，最后老师给了76，所以一定展示要选好人。,bad
课上挺轻松，有一个问卷有一个带回去的考卷最后，就是分不高,good
会点名，，期末一篇论文，90+,good
88，还可以，主要是我每次都坐在第一排，老师偶尔点名,good
一份调查问卷，第一次课一定要去！,good
点名三次，小组合作以及一篇论文,good
结束的时候给分有点低，这也跟我作业应付有关系啦,good
点名3次，给分一般,good
偶尔点点名，最后有个小组展示，期末有张卷子自己带回来写带过去交就可以了。,good
课挺无聊但容易过。。试卷自己打印做了交，网上有答案,good
点过3次名大概。当作普及知识听故事也很好，虽然现在忘得差不多了。小组7~8人左右一起分工展示。还要交讨论记录。小组中同学也有分数差别蛮大的。85+,good
考试开卷，轻松90+,good
不是很推荐这门课。给分88，卡绩点真的。上课会隔几节课抽点名，上课感觉就是讲养生了233，考试有，填写问卷+，试卷（带回去写，网上都有答案）+，最后小组课题，展示。课题展示队友一定要找好！！！！！最好宿舍组队吧，不熟悉的人实在是.....,good
平时都是讲一些健康养生知识，一般第二节课点名，点名时间不确定，期末就一次小组展示加一个小作业，网上都有答案==，94。，good
一定要找好队友，一定要！！！当时找的化院一个男生，平时信誓旦旦最后撂挑子找不到人，都弄完了忽然冒出来了还有理有据（小组其他人都是女生）。,bad
卡绩点你怎么事,bad
业界良心！！！,good
心痛不说了被卡绩点,bad
挺有趣的课，老师不一定是田卫群可能是其他人来上课。普及医学知识挺有趣的，对健康认识更加深入。结课会有一份卷子课后去做最后一节课交过去。最后几节课是小组展示，分数很大一部分是小组展示的好坏。,good
期末论文,good
给分蛮好,good
就一篇论文，非常好,good
老师学术很厉害,good
老师讲的很好，是个大牛手写论文结课，用心写，并且引用数据图文之类的，给分95,good
论文结课，不点名，给分挺好,good
手写论文，给分可以,good
老师很好，讲的事情很有吸引力,good
不点名，期末一篇论文，给分一般,good
没有点过名，无作业，考核交一篇论文就行，给分挺好的,good
手写结课论文,good
比较水,good
汪的华老师是个非常厉害的老师，讲课还是很有深度的，推荐。,good
平时没点过名，考核是写一篇论文，比较水，好好写写有90+,good
论文,good
老师上课认真听还是能有一些思考的！期末论文，给分90+,good
老师讲得挺好的，结课交手写论文，90+,good
结课手写论文，90+,good
特别好,good
最后写一篇论文，90+,good
老师挺好的，每节课都要看ted视频，有点名，期末论文给分还可以,good
3000字手写论文,good
老师人很好哦，给分很棒,good
写论文，给分高，，老师人很好,good
很好,good
老师有点萌萌哒,good
两次论文，没有考试,bad
很有意思的课。,good
老师超级niceeee！！！,good
期末论文，不点名90+老师超nice,good
讲课很有意思，给分很好,good
讲得很好玩超级推荐！,good
老师很有趣，期末交个创意报告,good
期末论文，老师很好,good
给分好，讲得好，点名基本上毫无压力,good
老师上课很有趣，期末写论文，给分很棒,good
老师人很好，nice！给分也很高,good
老师超级nice的，讲课很有趣，期末交一篇论文，没什么压力，给分很好,good
期末一篇论文，没有考试，轻松90,good
讲的内容很棒，期末从选题里写论文，给分不错,good
上课带我们玩数独、小鳄鱼、德州扑克什么的，结课一篇论文，描述自己的想法就行，连资料都不用查的那种,good
很有趣，还带领我们炒股,good
上课用微信点到，讲课有点用,good
作业就最后的一篇论文，老师挺有趣的，给分也很好,good
老师是真的好得没的说，上课打牌赢了的钱发红包，给分超级好~,good
人特别好，给分特好,good
给分很好,good
给分很好，不考勤最后交论文。论文迟交了，和老师道歉补交，没有影响分数。,good
讲课生动，给分好,good
很有趣的老师，给分好，课堂气氛活跃，讲的东西很有趣,good
老师讲的很好,good
给分很好，论文结课,good
考核方式是写小论文，可以迟交，老师很有意思,good
老师人很好,good
老师人很好,good
老师上课很有趣，有一次课堂作业，期末交一份APP创意论文就行，给分很好,good
老师超好，讲课引人入胜，内容都很有趣，期末交论文，老师给题目，自拟也可以,good
期末论文，老师人很好,good
被卡绩了,good
老师人好，上课有趣，给分高，期末交论文,good
上课好玩儿，给分轻松90+,good
老师人特好，没去过，90+,good
老师很认真负责，但是为了照顾没有相应软件知识的同学所以问题分析的都不深入，最后交一篇论文，大约三次课堂作业。,good
老师人超好，上课也很有趣，有一次课堂作业，期末论文，超级推荐啊！！,good
老师很好，作业也不难,good
老师人很好,good
老师真的超好，给分也很高，很简单,good
老师超级好！有一次课堂作业（变相点名）但会在群里提前说，上的课也很有趣，给分高,good
给分好，最后写论文，上课老师带着玩手机游戏,good
老师讲课很棒，最后交一次论文轻松90+,good
老师明确说了不会为难大家,good
很有新意能了解到很多看书看不到的东西，，，老师很有趣啊~,good
给分良心，不点名，老师讲的很好,good
有点儿水，点名给加了分不给扣分，上课老师打德州扑克。。。有点儿意思,good
推荐，最后写一篇论文，90分。,good
从来不点名，期末交一个自己创意APP，很简单，受益匪浅，91,good
老师上课挺有趣，本身就不是很学术或者说很有用的课，事少，最后论文APP设计创意，我本身也觉得挺有趣，大开脑洞的好机会,good
老师很有有趣，眼光很长远，课程非常有意思，最后大作业设计app，很简单，很实际,good
有两次课堂作业，交一次就OK，期末交一篇论文，给分超好,good
给分真是，太！好！了！而且老师很好说话！,good
不点名，会有一次课堂作业，期末交app设计方案，轻松90+，墙裂推荐,good
老头好有意思，一定要选这门课啊,good
老师特别好,good
这个课很有趣，可惜今年没有了，轻松90+，一篇论文，不用学任何代码等专业知识,good
老师很幽默。产品经理们可以选，想写程序的得选这位老师的另一门课了。,good
给分非常好，讲课非常有趣，一次作业，一次论文，无考试。,good
有几个小作业，老师非常幽默，而且老师给分很好~90+，强推,good
老师非常有趣！课堂气氛特别好。给分也很高。,good
老师很有趣讲炒股啊什么的，不过最后有点卡绩点，期末是根据自己的专业设计一个APP，构想,bad
老师很棒！！,good
老师人很好啊，讲课也很好玩，很强调创意，值得听，并且给分也不错,good
挺好的吧，老师人很好,good
无聊,bad
小论文，强烈推荐,good
上课很有趣，不是叫老师的赌博经历，就是看老师玩手机，期末交一篇论文，给分科学。,good
基本不点到，只是有一次上课用纸条回答，期末一篇论文，给分很好，而且老师讲课很有趣上课还给我们演示德州扑克怎么玩,good
简单有意思的课，最后结课是设计了一个app界面？老师说不会做用手画都行哈哈，96,good
老师贼有意思，给分很好,good
老师很有趣~,good
老师是个很幽默风趣的老头，思维活跃，推荐,good
老师人超级好！讲课很有趣！给分也赞，而且大一可以选上！不过也就第一天可以…,good
不点名，老师会推荐一些有趣的APP，给分良心,good
给分高,bad
中间只有一次点名，是写一个App交上去，课堂有趣，期末写一篇小论文，感觉字数够多就可以，后来我都没去了，但论文写的多，也有90+,good
中间有一次课会提问，当堂交。老师超级有趣，讲课风格幽默。期末交一篇对某个创意的想法，很随意，不算论文。我当堂交的作业都没听清什么问题，最后给分还是90+,good
无点名无考试，期末交一个简单的作业就85+，平时讲课也很好玩，碰上假期补课老师还会取消那次课,good
从不点名，只需最后交个作业，作业也很简单，给分很赞,good
第一次课有写个常用app当课堂作业，没做的之后可以补。讲的很好，都是干货。最后交论文分析app或者自己想一个app，感觉自己想的app的分数会比较高,good
老师很风趣，给分也很好,good
老师讲课很好，很风趣~,good
上课无压力，绝对好课,good
结课写分析app，但给分不是特别高,bad
上课相当轻松，老师讲课幽默风趣，还会演示各种手机app和游戏，有节课讲手机游戏，结果玩了3节课游戏o(∩_∩)o，,good
只要交了作业什么都好说，上课质量还不错,good
除了给我的分太低了！！！（生气+10086）其他还是蛮好的,good
不点名，但最后我跟我朋友都是84分T^T哭晕T^T,bad
最后的作业是写一篇论文，老师讲得很有趣,good
只有六节课，随机一节课交作业算点名，只有一次。最后作业交一个手机APP的脑洞，或者一个手机app的分析，很简单。老师人也很好。,good
没有点名，老师幽默，课程有趣，论文简单。,good
考核很简单，老师人很好,good
老师上课很有趣，考核完全无压力。,good
还不错,good
老师讲课很有意思~考核可以代签，最后的论文自己随便想了一个app交上去，居然也有90+,good
很好的一门课哦，不去也没事，去了收获也不小，最后交一篇论文就OK了,good
选了绝对不会后悔~,good
最后一次课当堂论文，无点名无考试；给分很高90+；老师是个很幽默的老头，人很nice，介绍一些有创意的手机应用，并教给你想出创意的方法，很有启发,good
老师人很好，给分也高。,good
虽然老师看起来有点年纪，但实际上很与时俱进233给分还不错,good
很多次不去期末作业都晚交还给我90,good
考核方式就是一篇论文，讲这节课与自己专业的关系，给分很好，老师很好，会提前一会儿下课，good
缺点就是在医学部上课，太远了,bad
医学部第一水课，一节课不来，写个800字小论文，90＋,good
课讲的不错，每节课都换人，从不点名，期末一篇论文就好，给分不错,good
最后写论文，不点名，给分不错,good
不点名，最后写论文，反正还行,good
结课一篇论文，说的是800字写出自己的感想就好，给分很迷。结课后问老师，老师说你应该多写点，1500太少了，多查点文献，把查到的组织起来……so，自己的感想？,good
给分很迷,bad
老师很好，上课人很多，最后小论文，给分不错,good
水课，不点名，期末交论文,good
期末一篇1000字的文章,good
给分高,good
每节课换老师，考勤无压力，最后一篇论文,good
从来没去过，最后交一篇论文，90＋,good
从不点名，每节课换老师，最后一篇小论文，好像85+,good
太远了，不点名，期末交论文，86有点难过,good
噢力给,good

给分不错，拓展知识面，不点名,good
浑学分的课Emm....每次去医学部上课都顺便去汉街吃吃吃,good
医学部的课，没上过几节课最后交一篇论文，给分90+,good
每节课一个老师，不点名，最后交个论文,good
我选的医学部的，，超级远~~不过给分啥的都超级好，，想运动一下的话，就走过去嘞~~就当锻炼了。噗哈哈,good
水课，从不点名，期末论文，给分90+,good
就交一篇论文，给分，，，我反正没上九十，嘤嘤嘤,bad
期末感想。不点名。90+,good
课少不点名期末论文90+,good
还不错，不点名，期末写论文，给分高，大部分都是90+，但是上课没意思。,bad
写一篇论文，不点名，给分好,good
有个姓李（具体真忘了）的年纪比较大的老师讲的真心好，每节课换一个老师。期末交论文,good
给分挺高,good
每节课基本都是不同的老师上课，讲一些通俗易懂的内容。期末交一份课程内容相关的手写论文，最好有自己的思考，给分不错，如果需要凑学分，是个不错的选择。,good
不点名，交论文，给分高,good
不点名，论文超级超级超级简单。,bad
不点名，经常换老师，结课论文很简单，分数也很高,good
没去过　交了论文　９０＋,good
从来都不点到，只有一个期末论文，但是不知道为什么没有90+，论文写的太差了？,bad
给分特别高，就是周末跑医村有点远，期末交论文,good
交论文，基本上讲一些科普知识，给分超高的,good
给分高，不点名，最后一节课交论文。,good
全部90分…不点名无作业…最后交论文,good
老师超级好啊！从不点名，一篇论文，给分也很高！就是医学部有点远,good
论文，水课,good
从来没上过课，交了一篇论文得了90,good
教授授课，人很好，喜欢摄影，还邀请我们加他qq，空间里全都是老师的摄影作品。从不点名，因为学医，算是提前接触微生物了，期末论文一篇，轻松！！,good
因为在医村好几次迟到了就没去，不过不点名，很好过，90+。讲的课有的时候还挺有意思的,good
不点名，交一篇论文，给分很好，虽然不考勤还是建议大家去一下，毕竟那么大的教室只有十几个人老师可能也会不太开心，就当早起去医学部自习写作业也好啊~，而且讲的内容其实很贴近生活很有用的,good
从不点名，最后一篇论文，给分相当可以,good
毫无压力,good
在医学部，医村信息几乎不会往外流通，有时不用上课都不知道。但是，如果你想混学分，绝对良心之选。每节课老师都不一样，课题不一样，期末写对某个课题的理解结合你的专业的论文结课。没点名，没考试。,good
不点名，期末论文，给分很高,good
写篇论文，老师不点名，趁此机会去医学部转转也挺不错，给分90+,good
不同的老师轮流授课，每人一次，期末一次论文，给分也很厚道，只是每周六早起上课实在煎熬,good
没有点过名，期末一篇论文，90+,good
没有作业，只去上了两次课，交一篇论文，90+,good
可以学习到一些与人体和环境相关的知识，也可以去医学部感受东湖路边的春天美景呀~,good
给分好,good
给分不是很高，从来不点名,bad
好高的分，好轻松的课,good
写篇论文打印出来，95分,bad
是不同的老师上课，老师没点过名，十分轻松的课，虽然是在医学部，但也是一节很不错的课，考试形式是一篇关于微生物的小论文，800字以上，给分不错吧，90+,good
期末交论文就OK，给分很不错~虽说在医学部特别远，但是不点名啊，每堂课都换一个老师。，内容还是有收获的。,good
上课+论文，无作业，内容很精采，但是后面配图略重口,good
89,good
论文很难，给分一般,bad
微助教答题签到,good
强力推荐！老师超级好，上课非常好玩，给分奈斯,good
老师会请外界人来上课，组队完成任务，，90+,good
还可以吧，事情有点多，老师人比较逗，会请一两位行业专家过来讲他们的创业历程，结课写商业计划书或者事例分析，给分还不错,good
上课会用微信小程序微助教点名，还会点人答题，中间又一次手写小作业，最后要交一篇论文或者创业计划书,good
每节课都用微信小程序签到答题，老师还会随机点同学回答问题，，期末写创业计划书（组队）或者成功案例分析（个人），85分,good
考试是一个创业策划书，可以小组合作，给分还可以，得了89.,good
很无聊的课，本来以为是生物相关，结果是创业课程，每节课微信点名，提问，还会点人回答问题。期末创业计划书或心得，给分低,bad
老师讲课还挺好的，要交一篇作业，还有一篇创业计划书，每节课都要用微助教点名和做题，给分太差了。。,bad
每节课现场答题记平时分，大作业选创业计划书给分会高。,good
这门课简直了。。胡扯的给分，跟作业质量根本是非正相关。。,bad
老师讲得还是可以的，每节课都点名，然后考核就是一次作业和一篇创业计划书或者感悟，分给得……我觉得还比较公平,good
给分太低了吧，好歹每节课都上了，作业也交了,bad
给分超级不好，事情很多,bad
有点意思，就是麻烦点，每节课还要做题,good
会用微助教上课比较坑，期末作业是写一篇创业策划,good
微信点名，上课喜欢点名回答问题，挺麻烦的，给分还好,good
用公众号点名，给分特坑。。。，排雷,bad
上课会喊人回答问题，还会网上签到，一般般一般般吧反正,good
结课可以写论文，也可以交创业计划书。内容一般般吧，但每一课网上签到。,good
这门课，每节课要随机抽人点名回答问题，而且讲的内容居然与创业有关?最恐怖的是给分这么低,bad
作业好好写，分还是挺高的,bad
偶尔点名，一次作业，结课作业，90+几乎无压力,good
每节课会随机点名，有过一次课后作业，期末是一份创业计划书，认真完成能上90,good
事情少，给分特别好，随机抽一部分人点名,good
不错,good
小论文，不点名，上课有点意思,good
挺好的，大课，点名无压力，期末一篇论文,good
一篇论文，有点卡绩，讲的不错有收获,good
老师很认真，给分也很好,good
最后交一篇论文，没有字数要求,good
老师很认真负责，内容也很好，认真的话可以学到很多东西。期末论文好好写的话90+,good
轻松有趣,good
还行,good
挺好的，不点名，最后89。,good
挺好的，有论文写得很有意思,good
考核只有最后的论文,good
期末论文，讲课有趣，老师人很好,good
一篇论文就OK啦,good
很好,good
从来不点名，老师讲课挺有意思的，最后交论文，90,good
老师挺有意思，人挺好，上课内容也不错，并且从不点名然而可能是我的结课论文写的不咋地吧，卡绩了,bad
交论文，内容挺有趣，90+,good
期末交论文，老师讲的很好，给分超良心,good
不点名，给分高,good
上课很有趣，给分很好，不点名,good
期末交一篇论文，不点名，给分一般,good
期末交论文，不点名，给分很高,good
老师直接说的，，你爱来不来，反正我不会点名哈哈哈,good
超级喜欢这个老师，老师人很好，给分良心,good
期末交论文，谈谈自己对食品安全的一些想法、上课心得之类的，有充足时间完成。老师讲课也挺不错的。,good
从不点名，讲的挺有用的，最后论文,good
几乎没有点名，考核就是一篇论文，而且是在前两节课就布置好了，随时可以交，时间非常充分。讲课内容也很有意思，会讲一些平时不知道的小常识，老师声音好听~,good
结课2000论文。老师讲的超有意思。还不点名。超级棒。安利安利。,good
结课写小论文，90+~老师时而幽默时而念ppt，感觉很博学,good
平常会有几次小作业，期末写篇论文，给分高，老师特别好。,good
上课轻松，就期末教论文,good
写了一次论文，90+,good
90+,good
给分高,good
讲的一些观点很实在，很现实，很实用，给分也很好,good
忘记点不点名了。。给分高,good
交了论文就可以了，但给分不高,bad
不点名，课没怎么去上过，最后交一篇论文，给分不错的,good
最后写论文,good
不点名。课很有意思。期末交论文，90,good
期末论文，不点名，给分不错,good
不点名，特别水，但是给分不错。特别水还体现在没有平时作业，甚至没有平时分，没有考试，只需要最后几节课去听听把期末论文的要求记一下。给分还行，90+。内容毋庸置疑，，很水，，也是新闻类的内容。。,good
没点过名，每次上两节就下课，但是论文要是写不好就......,bad
上课毫无压力，内容有点无聊，最后5000+论文,good
结课五千字论文，日常无作业,good
一般,good
老师人不错，给分也行,good
说实话，有点无聊，期末一篇5000字论文，给分还行,bad
给分一般，但是课程比较轻松,bad
老师讲材料方面的内容其实挺少的，最后的考试是一篇关于材料方面的论文，写的一般，老师给了87分,good
期末交论文5000+，很容易90+,good
事不多，期末一篇论文，虽然是ppt讲课，但平时讲的课也还不错哈，老师人挺好的,good
事不多，没怎么去也给了80多分,bad
不怎么点名，期末论文用心写选题选好点，给分还可以。,good
论文,good
点了3次名，讲的很有趣，期末一篇三千字论文给了90分,good
一次点名一次签到期末一篇论文，比较轻松,good
给分还好，点名不多,good
授课内容不错，点过两次名，平时没有作业，期末交论文，给分80+,good
两次点名，期末交论文，给分不错，论文要认真写,good
讲课仔细听还是可以了解很多知识，，三次签到，，，期末论文，，给分不错,good
有两次签到，最后交论文，我有一次没签，但是给分仍然不错，老师人不错~,good
没啥作业，写篇论文交上去，给了84.,good
论文认真写了，上课都到了90+,good
还好吧，不怎么管，交个论文就够了,good
期末交一篇论文，三次点名，给分很好。,bad
最低的一门选修，只有82吧～没什么意思,bad
考试交一篇论文，平时无作业,good
课时实在太长了……给分普通水平……,good
中间有一次展示，加分项；期末从老师给的选题里选一个写一篇论文。,good
老师讲的不错，期末是交论文，有展示,good
老师挺有趣，平时作业当点名，期末写一篇自传类的文章,good
论文结课，中期有一次老师推荐电影的观后感小论文提交，给分很好，论文只要写出自己的感受分数就比较高。老师人很好，讲课个人感觉也比较有趣，主要是关于精神分析学的，会有推荐阅读书目。只是可能最后有点小疏忽成绩漏登了，不过最后还是补上了~,good
上课超有意思，偶尔点名，会给看电影，给分也很好,good
上课挺有意思的，最后论文结课，写关于自己就行，其他不限制，但为啥给分不好？,bad
交作业变相点名，比较轻松,good
有趣，给分好,good
授课方式很有趣,good
有时会乍现幽默，课程内容比较松,good
给分奇高，上课也很轻松，也不知道怎么就94了,good
期末一篇论文，老师讲课蛮有趣的，不过公选课最低分....还卡了绩点,bad
得到了有史以来最低分。。,bad
两次作业，一次结课论文。上课还是值得听的,good
老师风趣，给分不错了,good
老师挺有趣的，课程也挺好玩,good
上起来毫无压力的课。,good
第一次课就有考勤，一共三次吧似乎。讲课蛮好的。给分的话注重原创，如果是自己写的分会比较高。,good
讲课还可以，只是我不喜欢。给分也一般，不如选章吉的课吧，室友选的他的。,bad
课程无压力，给分一般,bad
给分太低这是硬伤,bad
老师讲课很有意思，我也很有兴趣，有过一两次课堂上小互动，写的要交不知道算不算变相签到。结课是自己写一篇跟心理学有关系的论文，很可惜，我写偏了，88,good
讲的特别有趣，给分就呵呵,bad
觉得老师上课还可以，每节课都去认真听了，可能期末论文交的晚的原因，给分好低,bad
给分好低。。。,bad
老师讲课还不错，说好的给分90+呢？不过也还不错,good
老师讲课幽默风趣，期末考核很简单，1500的论文。没有平时作业，给分好。,good
很好啊,good
课很有意思，有小作业，论文；老师允许缺课，但不建议，毕竟课那么好,good
有作业，不点名，给分不咋地,bad
不点名，一个平时作业，期末手写论文。课程内容仔细听的话会学到很多。,good
还不错,good
给分还可以，内容比较基础,good
给分一般，好像内容挺有用,good
不点名，平常一个作业，结课论文，很轻松，给分好。,good
每个老师讲解的都是自己研究领域的内容，会看电影,good
给分一般般吧尽力了,bad
超级喜欢这门课！每节课都介绍一个关于心理治疗的方法，章老师讲的很引人入胜，课堂内容量很多。喜欢心理学的同学不要错过！,good
你会感受到快乐的,good
还行吧,不是很有意思,bad
课堂气氛挺好。能接触到平时接触不到的知识。给分不太好。,bad
老师讲得很有意思，作业是一篇论文还有一次小组作业，但最后得分不高。,bad
交论文的方式，老师人很好，这门课也很有用,good
一次期中作业，一次期末作业。均需手写。字数要求不高。给分？还？行？当初是90分飘过。,good
讲课内容很丰富，收获很多，给分看情况吧，写论文质量要高一点才好,good
偶尔点名，有几次作业，期末交论文，给分一般,bad
干货多，给分一般，老师人很好。,good
写过几次小文章，最后的考试是交一篇论文。老师会讲很多关于心理学的专业知识，认真去听的话是会有很大帮助的,good
每一节课都去了，90正好，老师人不错，和蔼老头,bad
90,good
老师讲课很好，会请不同的老师来讲课。,good
有平时作业啊！,good
期末论文，期间会有一些小作业，感想和问卷,good
能学到知识，很好的,good
上课内容关于心理学很有意思，有一点点课堂作业，结业论文，给分还挺好,good
有作业，期末论文，偶尔点到，讲课很有意思,good
讲课很有意思，中间会布置一些课堂作业，最后结课交一篇论文就可以了,good
这个老师脾气很好。有一次来的人很少他都不点名。只需要交一次平时作业和结课论文。,good
给分不高。,bad
老师讲课很好，很有激情，会请不同的老师来讲座。最后一节课有点名，要求看电影并参与课堂讨论期末交论文,good
期末论文,bad
老师会将心理学各个流派的知识都讲一遍，对心理学感兴趣的同学来这课就没错了~偶尔有点作业。恩，妹子很多。,good
挺有意思的一门课。最后一节课点了名，期间有一次小组展示，期末要交一篇3000字的自传，难度不大。,good
平时分小组内考核，期末一篇论文,bad
平时分是小组组内考核，期末一篇论文,bad
第一节课会分小组，平时主要课堂讨论，期末一篇论文，平时分由小组内部考核,good
上课挺轻松的就是期末不容易上90，不知道为什么,good
上课需要听，老师事情比较多，但是确实有趣。当时小组里好多人都是89，不知道老师是故意的还是什么,good
看老师，有的老师贼好贼有趣，给分不错,good
给分很好，基本没有什事情,good
蛮好的,good
一般,bad
第一节课就分组了，平时分都是小组内部考核，每节课都会问问题，小组内部出人回答。,bad
给分一般，有点无聊,bad
还不错吧,good
挺有意思的一门课，考核简单，一篇关于成长的论文，给分高,good
课堂交小作文或小测试当点名，最后写一篇论文90+,good
课堂回答问题会有加分，多回答问题没错的，但是也有回答问题，分没加上的情况,bad
只有一篇论文,good
上课比较无聊，基本上是每节课换老师，期末论文，给分一般,bad
偶尔通过课堂测验当做点名，期末交论文，90+,good
偶尔会有课堂作业，期末一篇论文，给分还行,good
会有点小作业当点名，期末写论文，课堂参与有加分,good
算是比较好玩的公选课,good
平时会有几次课堂作业，回答问题有加分，期末看部电影写心得，给分还可以~,good
上课回答问题，没回答的60+没商量,bad
4次课堂作业，最后写论文,bad
龙舟队员的专利啦~,good
最后交一篇小作文，老师讲的分厂好,good
考核是结课论文，记录咨询过程，很有意思,good
作业不多，能给到一些心理学启蒙。以两人成组互相心理咨询的方式上课，挺有趣的。作业认真写给分90+,good
要选搭档，然后每节课上课前20分钟心里咨询，考核是咨询内容的报告。不用担心要咨询什么哦，因为你会玩得开心的~,good
老师上课挺有趣的，给分好,good
分组做心理咨询,good
没有签到，但会让你在前几节课选一个搭档，每节课开始和搭档互相咨询二十分钟。最后考核就是交根据这几次课的咨询结果写的报告。给分很好，是个认识异性朋友的好机会。,good
还行,good
感觉课堂很有意思，会介绍一些心理现象和心理学学派，有几次随机的课堂作业作为点到，最后论文是分析原生家庭。,good
挺有趣的，有几次课堂作业,good
老师人很温柔，上课讲的案例挺有意思，有课堂作业，期末论文挺简单的,good
上课认真听的话能够学到东西的，而且在生活中很有用,good
偶尔有看视频交的作业。期末是对自己原生家庭分析的论文。,good
老师每周都会准备好充分的讲课内容，想要了解心理学方面的知识推荐这门课程。期末上交一篇小论文，老师会告诉我们怎么写。,good
课很有趣，有几篇论文定期末成绩,good
刚好上选修课的几周每晚都有事情去不了，分数就跪了，不过真的超有意思！~对心理学感兴趣的一定要去，一学期会有三次课堂变相点名，最后结课交一篇论文，记得叫什么《亲密关系与家庭关系？》，但是给分真的是。。负责（无辜脸,good
上课不点名，但有三次课堂作业，期末一篇论文,good
这老师真是够了，真是宁愿被挂，作为一个心理咨询老师，不知道是不是心理变态哦,bad
讲课还好吧，最后以一篇论文，中间三次作业,good
给分还不错。,good
水课必选。从不点名，但是上课其实也还行。期末一千字小论文。给分很好。,good
这个老师讲课非常无聊，打着讲视觉艺术的名号介绍风水，对西方艺术有极大偏见，期末考试是要赏析他自己的画，还鼓励学生靠把赏析他画作的文章放到网站上来加分，总之就是不要选！！！,bad
水～,good

不点名，上课还好，考试论文无压力，给分很好,good
会讲各种美的东西，很有趣,good
不点名，期末交论文，给分90+,good
论文考核，上课就欣赏电影以及瓷器？？电影有意思的。平均给分较高，但我的不高,good
其实是基础美术审美欣赏课，看了很多电影，其实讲得还可以，最后作业，轻松90+,good
给分特别好，上课特别无聊，从不点名，期末写论文，时间也很充足,bad
就去上过两次课。。期末让写一篇“中国传统艺术鉴赏”的论文，照论文打分，88.,good
还行吧，期末论文夸画作，上课一般般，给分很好,bad
标题党。。讲的基本不是这个内容。。期末论文要鉴赏老师的画作,bad
老师讲的内容很迷。。不过很水，还可以吧,bad
反正就不用去也行，期末交论文，比较容易,good
给分还行，只是没有想象中的高，老师是讲传统文化和哲学的，结课论文中国古代哲学和夸老师的画二选一，现在想想可能后者给分会更好吧。,good
挺好的一门课！！！,good
一节没去，最后写论文，给分可以,good
课比较枯燥，只有一节课，放了宫崎骏的电影，还蛮有意思，最后是写论文3000字评价老师的作品，91,bad
期末论文，不点名,good
没什么压力，从来不点名，给分也很高。推荐！,bad
考核就是写论文，从不点名，没有作业，给分90+。老师的课很有意思，推荐！,good
老师太有趣了，太有才了，给分好，从不点名，,good
最后交论文，讲课有很多关于风水的东西,good
期末写一篇论文，靠转发加分，轻松90+,good
从不点名，老师很有见解，期末一篇论文，轻松90+,good
不点名无平时作业，期末一篇论文就ok,good
作业很简单，也不点名，混学分必备,good
结课论文，点评老师画作,good
老师给分很高，，内容也不错，，期末是一篇论文，主题是赏析他的一幅画,good
非常简单，90+,good
不点名无作业无考试，期末交论文，有时讲风水五行，混学分首选,good
期末交一篇欣赏老师画作的论文，恭维一下老师就OK了，反正我是把老师和杜牧相提并论了。。。90+,good
无压力，期末就一篇论文，就是让你夸老师的画作,bad
92,good
期末一篇论文，主要是夸老师的画，从来没点名，给分不错，90+,good
一篇论文，没点名，没作业，88分,good
放ppt，，看电影的课，交论文,bad
87,good
无点名，结课一篇鉴赏论文,good
不点名，无作业，期末要写一篇关于老师本人作品的论文，给分不错90+。,good
平时无作业不点名，上课会看一些视频，最后一篇论文，是鉴赏老师画作的，给分好像不错,good
讲课内容挺丰富的。期末写鉴赏老师作品的论文，给分很好90+。良心课~,good
从不点名，期末是写一篇鉴赏老师自己画作的论文，给分较高（本人期末95分，觉得自己写的论文还不错是高分的原因，需要者请电联18075083260）,good
上课从不点名，还会放一些电影或电视剧，没有作业，期末写一篇鉴赏性论文，给分还不错,good
没考勤，讲得还算有意思。交论文就好了，给分很好，上90了,good
老师人超好，期末论文,good
不用去上课，论文结课，87,good
论文考核,good
很好,good
没点过名，上课放电影或讲一些东西，期末交论文，给分不是很高，85,bad
不点名，写论文，85+,good
看电影课，完事抄篇论文,good
一篇论文就OK了，上课很无聊,bad
不点名。没有考试，期末论文2000字以上就能保证80+,good
不点名不签到无平时作业，期末交论文,good
只去了听了一次好惭愧。给分还行，也不是特好。,bad
会放电影,good
最后交一篇论文就OK,bad
会经常放视频看，结课的时候交一篇论文就好了。,good
不点名，期末论文,good
不到平均分的课。。。,bad
就是点名，2到3次吧，不定期的期末开卷考试，超简单,good
上课比较无聊，平时从不点名，最后开卷考试，但被卡了绩点，不太爽,bad
开卷考试，偶尔点到,good
给分不错94，老师偶尔会安排签到,good
点名一次。一次展示。期末开卷。90+,good
最后开卷考试，给分还可以,good
点过一次名。三节课前两节老师就是在读课本第三节看纪录片或者电影。期末开卷考试，照着课本抄基本就90+。讲ppt可加分。水课，讲的没意思除非自己感兴趣，适合混学分。,good
只点一次名，也没关系，最后开卷考，90+,good
会随机走到你面前问问题。不点名。期末开卷。给分可以,good
开卷考，给分高，，点过一次名,good
还行吧，有几次没去，最后考试开卷，买相关书籍即可，88分。,good
