0,1
就去上过两次课。。期末让写一篇“中国传统艺术鉴赏”的论文，照论文打分，88.,good
还行吧，期末论文夸画作，上课一般般，给分很好,bad
标题党。。讲的基本不是这个内容。。期末论文要鉴赏老师的画作,bad
老师讲的内容很迷。。不过很水，还可以吧,bad
反正就不用去也行，期末交论文，比较容易,good
给分还行，只是没有想象中的高，老师是讲传统文化和哲学的，结课论文中国古代哲学和夸老师的画二选一，现在想想可能后者给分会更好吧。,good
挺好的一门课！！！,good
一节没去，最后写论文，给分可以,good
课比较枯燥，只有一节课，放了宫崎骏的电影，还蛮有意思，最后是写论文3000字评价老师的作品，91,good
期末论文，不点名,good
没什么压力，从来不点名，给分也很高。推荐！,bad
考核就是写论文，从不点名，没有作业，给分90+。老师的课很有意思，推荐！,good
老师太有趣了，太有才了，给分好，从不点名，,good
最后交论文，讲课有很多关于风水的东西,good
期末写一篇论文，靠转发加分，轻松90+,bad
从不点名，老师很有见解，期末一篇论文，轻松90+,good
不点名无平时作业，期末一篇论文就ok,good
作业很简单，也不点名，混学分必备,good
结课论文，点评老师画作,good
老师给分很高，，内容也不错，，期末是一篇论文，主题是赏析他的一幅画,good
非常简单，90+,good
不点名无作业无考试，期末交论文，有时讲风水五行，混学分首选,good
期末交一篇欣赏老师画作的论文，恭维一下老师就OK了，反正我是把老师和杜牧相提并论了。。。90+,good
无压力，期末就一篇论文，就是让你夸老师的画作,bad
92,good
期末一篇论文，主要是夸老师的画，从来没点名，给分不错，90+,good
一篇论文，没点名，没作业，88分,good
放ppt，，看电影的课，交论文,bad
87,good
无点名，结课一篇鉴赏论文,good
不点名，无作业，期末要写一篇关于老师本人作品的论文，给分不错90+。,good
平时无作业不点名，上课会看一些视频，最后一篇论文，是鉴赏老师画作的，给分好像不错,good
讲课内容挺丰富的。期末写鉴赏老师作品的论文，给分很好90+。良心课~,good
从不点名，期末是写一篇鉴赏老师自己画作的论文，给分较高（本人期末95分，觉得自己写的论文还不错是高分的原因，需要者请电联18075083260）,good
上课从不点名，还会放一些电影或电视剧，没有作业，期末写一篇鉴赏性论文，给分还不错,good
没考勤，讲得还算有意思。交论文就好了，给分很好，上90了,good
老师人超好，期末论文,good
不用去上课，论文结课，87,good
论文考核,good
很好,good
没点过名，上课放电影或讲一些东西，期末交论文，给分不是很高，85,good
不点名，写论文，85+,good
看电影课，完事抄篇论文,good
一篇论文就OK了，上课很无聊,bad
不点名。没有考试，期末论文2000字以上就能保证80+,good
不点名不签到无平时作业，期末交论文,bad
只去了听了一次好惭愧。给分还行，也不是特好。,bad
会放电影,good
最后交一篇论文就OK,good
会经常放视频看，结课的时候交一篇论文就好了。,good
不点名，期末论文,good
不到平均分的课。。。,bad
呜呜呜好可爱的老师，给分很好，偶尔点名,good
用小问题当点名测试，一次展示，最后闭卷，给分还可以90+,good
推荐，老师讲的很有趣，学到了不少传统文化知识。期末闭关考试。,good
给分85+吧，三次简单的课堂小测变相点名。还有一次小组展示，比较有趣。课堂内容偶有纰漏，感觉并不是非常专业。,good
一次分组pre，两次随堂测验（突击），期末闭卷,bad
给分差，随堂问题当点名，期末闭卷,bad
老师很认真，会经常请同学或者学长来分享，期末闭卷考,good
老师非常敬业，最后闭卷，稍作准备，认真作答就可以得高分！～,good
吴老师非常非常用心，课程内容非常有用。会请同学们分享，分享内容也非常好，有趣又有用。平时会有偶尔点名。最后闭卷考试，最后一节课划重点，背一下很简单就可以答得很好。十分推荐！,good
坑,bad
上课还行就是卡绩,bad
老师上课讲话的语速是真的快，小组展示和期末论文，不是很难,good
老师讲课很有意思,good
会有一次分小组案例展示，三四次点名，期末一篇论文,good
考核要做小组展示加上结课论文，老师讲课语速很快，思维很灵活，讲的很清楚，特别是最后讲道德论的部分解释得很清楚，点名很勤,good
老师语速很快》。。,bad
大概有一半时间是要点名的，而且很恶心的是第三节课才点。有小组作业中期PPT展示，结课考试开卷,bad
好像不怎么点名，我基本没怎么去。最后交两篇论文，论文的要求不低，要求介绍画家或者某幅/某类作品，资料不怎么好找。我论文花了不少时间写，最后90分,good
老师人很好，讲课很有意思，偶尔点名但占比很小，最后两篇3000字论文，认真对待给分不会少,good
emmmm，最后考核有两篇论文，难度还是比较大的，不过考虑到分数还OK，老师也不care考勤的话，还是可以的吧,good
考核是两篇论文（中国作家、外国作家）无点名，论文有点要求，要认真写。老师人很好，用的表情包很诡异,good
有两到三次签到，一篇任意体裁的文章结课，老师讲得很不错跟着听听能学到东西的,bad
三十分平时分，其中二十基础分，之后来一次加一分，加满十分为止，不来不扣分，另外七十是考试分，考试就两张纸，两道题，而且都是二选一，主要是论述，允许带手机，带书，不允许讨论。然后老师语速很快，方言味很浓。只认真听了一节课，接着之后所有的课都放弃了，最后80。没有点名，除了签到，没有提问，完全可以做自己的事。,bad
能学到不少东西，老师人挺好的，上机会每节课留作业，上交到网站，当周没做完也可以下周前交,good
老师很好，有问题尽管问她。然后作业有的挺难的,bad
不点名，老师人很好，但这门课需要下功夫，给分还不错,good
啊。。。基本就是。。。交作业最后考个试。。。网上会公布，所以其实不去只要考了试也没事,good
讲的很好，给分高~,good
我觉得这个课超级棒，采用多个教师授课，每个老师都有自己的风格。考核以论文的方式进行，九十加不是问题,good
老师人很好，讲课一般，不点名，有平时作业，期末为答题+设计程序，给分90+,good
送分课,good
节假日点名，两到三次课有一次上机作业，还是能学到一点东西的。期末开卷考试，90,good
节假日前的课点名，平时有作业，最后考试，讲真这个靠自学，,bad
老师讲的很好，如果对这方面感兴趣的同学可以考虑选这门课！中间有一次展示，争取做上去讲的人我觉得最后给分会很好。平时不点名，结课是对自己一周的饮食做一个记录并按照上课内容做一个相应的反馈报告~,good
课堂有几次签到，一次小组展示，一次记录自己一周饮食并改善的计划。还不错,good
老师人很好，点到要求严格，有一次插花，一次pre和实践，给分还不错,good
给分超级好,bad
课堂展示、小组活动、插花比赛、期末论文较多，任务较为繁重，但是老师比较温柔，课程内容也比较有趣。,bad
考核比较简单，期末论文,good
就上课常常放一个外国人的视频,bad
给分很好，会有比较多事情,good
逢课必点名，但是给分不错,good
会点名，有小组作业，但是给分比较好,good
挺好的,good
老师很温柔，有插花比赛和实地调研，挺有意思的，给分好,good
每堂课都点名，中间有调研，插花比赛，小组展示，还有期末论文,good
每节课都点名，可以有两次不去，一次插花，一次小组展示，期末论文，老师给分很好，人很温柔，,good
给分很好，很轻松,good
会有一些很有趣的活动，不好就是每节课点名,good
每节课都点，但有两次不去的机会，一次插花、一次小组展示、一篇论文，给分很好。,good
一般一般，给分挺赞。插花好玩。,good
老师超温柔，对这个课程内容本身比较感兴趣，听得认真，老师讲挺好的，有收获。有一次插画活动，一次考察，都挺有意思~,good
课堂活动很丰富，老师给分也高，一学期有缺勤两次机会，期末论文，期中一次插花比赛，一次PPT展示。,good
虽然每节课点名，但可以代替，可以请3次假，论文结课，基本上都是90+，建议论文里插图片。,good
老师给分很好，期末只需要写一下你对未来房子的感想。中间有一次插花作业，给分大家都差不多。就是每次都点名,good
一次插花比赛，一次课堂展示，一篇结课论文，，很良心，最后90+,bad
一次插花比赛，一次课外实践，一次论文，所有的都是组队做的，逢课必点，考勤分会占最终成绩的一部分比重，还是非常有趣的，给分良心,good
印象中还是经常点名的，但不是特别严格，普通点名那种。上课比较有意思，印象最深的是一节插花课，各小组插好花后放到讲台上进行评比，还需要绞尽脑汁给作品起名字、想名字背后的故事以及新奇的表演方式……平时会放一些关于家装的视频，能学到一些装饰装潢的知识。,good
上课点名，但是给分有保障,good
插花比赛，小组PPT展示，期末论文,good
老师挺好的,good
无情高分,good
老师要求会比较严格，每节课都会签到，但上课很有意思，还会有插花比赛什么的，期末给分好,good
给分好,good
老师给分超级棒，学的东西也挺有趣的，推荐,good
老师超级好，就是喜欢偶尔点名，给分很高，考试是论文！,good
每节课都点名，上课放视频，平时会有小组作业，，不过挺有意思的老实人也很好，给分良心,good
基本每次都点名，作业较多，一次是结队出去游览武汉建筑写报告，一次是插花比赛，一次是presentation，一次是结业论文～给分较科学，最后88……,bad
每节都会点名，还有一个PPT小组报告，期末论文。考察是挺多的不过内容也蛮有趣，介绍各种建筑装饰材料还会让看影片，还有插花。每次都去了得了93,good
每节课点名，可以有一次不去，后期上课看视频，给分90+,good
大学上过最喜欢的一门课，虽然每节课点名但是可以帮喊道，上课讲很多装修还有一些美学知识，挺有趣的，前几次课是插花很好玩，小组作业也很简单，最后交的论文叫装饰家，当时家里刚刚装修完就简单谈了一些心得，94分，周围都是90+,good
挺好的！！老师很棒哦，推荐！,good
对每节课必点名比较怨念。,bad
无,bad
上这个课真心累，不过得到的分数也值得了,good
会有小组大作业，有些困难,bad
每节课都点是真的..，会有小组作业，个人作业。没有考试,bad
太多麻烦事,bad
有两次小组作业，最后交了论文，个人认为难度都比较小,good
老师讲的很好，只是会每节课点名，考试开卷，给你一星期自己写一份卷子，给分还好,good
卡绩,bad
老师讲课很有意思，给分也很好,good
考核提前一周发试题，自己带回去做，签到的话会有四次纸质表格签到，一次十分，但是很多人找代签,good
自己不努力，分数贼低，怪自己，老师上课画的图和在黑板上写的东西好好记，最后开卷考试用得到,bad
每节课签到，期末布置几道题自己回去写,good
不要漏签，血的教训,bad
最后交期末试卷，老师会提前发题目，,good
有四次签到，少一次扣10分，期末开卷，卷子拿回去写，老师倒是很有激情,good
给分不错,good
给分低,bad
下课早给分好，卷子提前一周发,good
有几次签到，最后作业课后完成在课上交就行了,good
交论文心好累，但是88分还好啦，给分挺好,good
老师十分负责的，每一节课都用心讲，上课有签到，期末无考试，有事先布置的作业和论文，最后一节课交上。,good
几乎每节课签到，中间交一次作业，最后交论文，还行,good
老师超级负责，但是不常点名，讲的也很有意思，最关键是给分很高,good
期末交论文，作业，给分80+,good
讲的很有意思，随机点名，期末论文一定要自己写，给分很好,good
给分超好，课也很好,good
一次小组展示，期末论文,good
随机点名，期末交论文,good
几次点名，期末论文,good
好,good
给分真的很好，但是讲的可能一般,good
小组展示，论文，给分好,good
三次随机点名，期末论文，最后90+,good
老师太认真了,good
两次点名，一次展示一次论文,good
老师人很好，事很少，会需要做展示，论文结课，给分很好,good
老师可好了,good
很多人一组的pre，期末手写论文，给分很好,good
将中国水利史，以及有名的堤坝，比如都江堰，桑基鱼塘的结构,good
一次pre，一次论文最后90+,good
论文，给分还不错，有小组PPT展示,good
小组展示+期末论文，给分90+,good
挺好，就是会有小组展示+几次签到+期末论文好好写90+,good
很不好,bad
有点小累,good
一次小组展示期末一篇论文轻松90+,good
有一次小组pre期末手写论文老师很有想法认真听能学到很多，90+,good
展示+论文，点名,good
老师人很好，上课内容也算比较丰富，有一次小组展示，最后一篇论文,good
老师很好的，脾气好讲的也不错，最后考评方式也很简单，推荐的！,good
老师很负责的！！有一个小组展示，论文结课,good
给分不错，常常点名,good
老师比较重视考勤，期末是小组PPT和论文，给分挺高，认真学会很有意思,good
小组展示+论文，给分比较宽松,good
小组展示，期末论文，有几次点名,good
最后交一篇论文，中间会有小组展示，老师相对比较严格，不过给分还是可以的哦~,bad
老师很温柔，小组做了一次ppt，结课交论文，因为ppt做的不是很好，被卡绩了,good
提前两周布置论文题目，一次展示，板书魔性，讲课很有意思，点名一学期好像有四次·····?，，90+,good
每次都点名吧好像，小组有一次PPT展示很水，然后就是期末手写一篇论文，给分超好,good
小组展示，最后手写一篇论文，给分还是很良心的,good
期末前两周布置论文，给分比较好,good
点名＋小组展示＋论文，感觉我们的小组展示不算很精彩，我的论文写的好像也比较烂，但老师还是给了90+。老师很好，很有大师风范～,good
点名很多，要分小组展示，以手写论文结课，给分很好。,good
老师是个很有情怀和人格魅力的知识分子，授课认真，有自己的坚守，虽然经常点名但是是对学生和自己专业的负责,good
老师人很好，讲的很认真。每节课点名。小组作业12人一组，很轻松。最后手写论文，可以有借鉴但必须体现自己的思考。给分很好。,good
经常点名，而且不能代，展示和论文结课，有没到的，给分很差,bad
老师很佛系，如果点名就会全部点。考核方式为小组展示和最后的论文，给分还是很nice的,good
老师超级好，能学到很多东西，讲课特别有趣，考试是篇论文，,good
期末写论文，老师很不错，很有实力,good
论文结课，偶尔点名，有一次小组展示。,good
一次展示，一篇论文，给分不错，老师很好,good
点名蛮多的，但讲的不错,good
期末一篇论文，中间一次小组合作ppt，只要是自己写的给分应该都很好~,good
讲课还行，小组展示，结课论文，老师挺严的,good
老师人很好，给分尚可,good
老师上课讲的很好，分组，有PPT展示，讲得好应该会有加分，期末交一篇论文，给分好,good
感觉点名还是挺多，但是老师很好的，，,good
偶尔点名，小组展示加论文，老师人很棒，被实力圈粉，给分80+，还可以吧,good
嗯，给分挺好，而且老师人挺好的，推荐,good
偶尔随堂点名，期末课堂小组展示，然后写一篇论文，给分很好,good
平时偶尔点名，期末论文结课，给分很好！！,good
给分还可以,bad
超级喜欢李可可老师的啊！,good
老师人真的好，很博学，另外人也很有气质。给分也是十分的良心，有机会还会选李老师的课,good
老师讲的很好啊，听得可有趣了，感觉涨了不少知识，，事儿也不多,good
给分超级好，老师讲课也很棒,good
给分挺好，老师上课略无聊...有一次小组展示，最后交一篇论文,good
展示，期末卷子带回去任选主题写，91,good
极好！！！！,good
老师讲的很好，要做展示，期末手写论文，给分不错,good
我是在暑假上的，几乎每次课都会点名，除非是她一激动讲超时就不点，通常都是最后一节课快下课的时候点名。考核方式是小组展示和结课论文，给分还可以。,good
老师很有性格，给分不错,good
除了每节课要点名，老师还是很好的，，最后给分也很好,good
可以学到很多,good
老师人很好，一次分组课堂展示，结课论文，允许请假、可补交交假条，自己写说明情况就可以，允许3次请假，没缺过课基本90+吧,good
老师有气质，给分良心,good
老师绝对良心，给分相当好的，结课小组讲个PPT,good
没意思，只要每次去上课就行，最后开卷论文随便写写,bad
上课很有趣，很喜欢老师，随和亲善，给分90+,good
经常点名，突击式点名，不过老师人蛮好的，给分也不错,good
每节课都点；最后有课堂展示和论文；自认非常认真，每节课都去，论文也好好写了，最后84我也是挺懵逼的说实话，还有个同学74，相信自己的就选吧,good
老师讲的很好，很有学者风骨，喜欢老师,good
老师讲课很认真，可能由于课程内容本身以及老师平实讲课的风格，不会特别吸引人。最后应该是要写一篇论文，印象中平时没有其他作业。论文认真写的话90+。,good
记不大清了，但是老师上课非常好，非常好，非常好，重要的事情说三遍,good
啊，期末论文，然后考勤决定期末很大分数,good
老师很有气质，满满的人文关怀～虽然每节课都点名，但还是很值得选。况且点名方式也不是很严格其实……,good
期末论文，给分一般,bad
上课比较无聊，最后交论文，分数还行，上课点名,good
老师认真负责，有点名，有展示，最后交论文，只要对待认真90+不难的,good
节节课点名签到，如果你有认识的朋友也在上课就可以如果自己一个人最好不要选，老师非常负责但是课比较无聊，最后要交一个手写的论文，我很认真的写了80+呜呜呜呜,good
虽然每节课必点，但老师认真负责，期末给分也很科学,good
每节课必点名，期末论文手写，还要求原创，但是未必高分,bad
每节课必点名，兴致来了还会签退。但是老师很有气质讲的也很好，最后写一篇文章，只要认真写出自己的看法，分还不错，可以90+,good
考勤有点坑，其他都还好,good
讲课还不错，考试是平时小测取3次最高，最后有一篇论文，形式不一定,good
每堂课结束之后有小测，形式不一，整个学期下来大概是取最高3次考试成绩的平均成绩，意味着至少要参加3次考试才行。最后还要做一个问卷调查并写报告，不难，比写论文简单很多。稍微认真一点90+,good
平时会有随堂作业，比如当面背书之类的，都还比较简单，最后交一篇论文或者考试，老师讲的还行，给分看平时随堂作业和最后的论文或者考试~,good
难以形容。。。,bad
挺好的老师的文学素养很高,good
没有考试，调查报告,good
平时会布置课堂作业，没有签到，考核是写读书报告。说好的只要认真写就不会给低分，结果还是给了个60+.不打算每节课都去的同学慎选,good
上课完成课堂作业，，，算是点名吧，，，。课堂时有趣时无聊，，最后有一个调查报告写，给分很好,good
考核方式是平时作业，结课论文。但是老师讲课特别棒，强力推荐。只要课堂上布置的作业完成了给分就不低。并且不是每堂课都有作业。我翘了两三次课不过作业都完成了，还得了90。,good
。。讲得其实蛮好。。就是作业多。。给分也一般般，很少90的。。,good
几乎每堂课都有作业，比如背诗啊之类的，都很简单，而且只需要选三次课后作业就行啊，期末交一篇论文，上课没点过名，老师也很好。,good
还是挺喜欢点名的.............,good
期末考试还是很有难度的。,bad
5次点名，一次10分,bad
老师人很好，但是还是要有韩语基础或者热爱韩语想要学习韩语的去学吧,good
大学最喜欢的一门选修课，老师讲课很有意思，平时偶尔点名，点名一次十分，期末考试闭卷，不算难，要么认真学要么抱大腿。95分,good
老师讲课很有意思，会讲一些她在韩国的见闻。但期末考试有难度。然后有安排和韩国留学生交流。,good
无压力，5次签到占50分，期末50分,good
老师人很好，给分也很好,good
喜欢韩语的人，推荐上；没兴趣的话很痛苦,good
一共五次点名，期末闭卷考试。老师讲的很好，但是东西要复习，不复习都忘了，我现在都不记得元音辅音怎么念了,good
讲的很好，期末出了好多选择题，就是我对韩语不开窍~~有助攻90+,good
老师人超有趣，就是不太紧跟潮流hhh，点五次名，一次10分，最后闭卷考试占50分，给分好,good
考试很简单，都是书上的知识，主要是考勤很重要,good
闭卷考试,bad
上课形式比较幼稚，但是讲关于韩国的内容很吸引人吧，不知道现在授课方式有没有改进,good
老师上课很有意思，对于初学韩语的人来说很合适，考试内容都是选择题，挺简单的，老师给分超好,good
喜欢看韩剧的同学去学绝对无压力啊，闭卷考试有点难度，不过佳佳老师讲的很好，还可以学到很多韩国文化，棒！,good
建议大家还是先学一下基础的元音辅音再去，老师讲的比较快，对于零基础的同学来说有一定困难，但是总体来说进度还是太慢了，一整本书连三分之一都没上完......而且还不上下册。考试闭卷，题目非常基础，给分90+,good
gaga老师人很好呢，考试闭卷，但是很简单，给分也好，推荐,good
gaga老师超级好，人也幽默漂亮，讲解韩语也是十分good!,good
暑假上的，闭卷考试，平时有作业，有点名，讲课挺棒，给分一般,good
给分很低,bad
老师人很不错，最后结课的时候还自己掏钱请了华师的韩国教授来。,good
平时成绩50%，期末50%，，会点五次到，每次占十分，老师上课还是不错的，会有两次外教课~~~考试五十道选择题，因为个人有基础，考试一点都不难,good
平常讲课不点名，期末有论文2个小作业1个，给分有点迷,bad
上课内容还挺实用，期末卷子带回去做，但是给分很谜,good
最后给几道题拿回去写作为期末大作业，难度不大，上课差不多听过一些就可以,good
97分,good
最后有给课后完成的大作业，包括找一些视频和一些选择题，难度不大，用处很大。不点名，如花老师超可爱,good
期末有份作业，给分有点低,good
最后试卷带回去做，参考课上学习的知识，不懂为什么最后给分略低，可能没回答到点上。,bad
平时不点名，黄老师讲课很好，课如其名，后面另一个老师就讲得一般了。最后考核是做试卷，题目有一小部分慕课内容以及课程应用，给分90+,good
期末就是带卷子回去做，还是挺简单的,good
黄老师讲得很好，后面图书馆员就有点水了。最后是做试卷，题目关于检索和课程内容，给分佳。,good
平时无点名，期末用上课讲的东西搜索一些她给的任务.不难，给分90+,good
期末闭卷考试，但是其实到最后大家都在用手机，给分还行吧,good
感觉还好,good
666,good
会以回答问题的方式变相点名一次，上课就是讲些案例,good
平时交作业当考勤，期末开卷,good
老师讲的生动有趣，，不难，，期末开卷考试，，90+很多,good
只上了三次课，每一节当堂一点小作业当点名，给分好,good
不点名，最后开卷考试，记几个上课讲过的内容就可以了，给分很高,good
讲得还可以，会放很多视频举很多案例，然后当堂写感想或者案例分析，最后有一个调查报告，其实就是一份很长的问卷，但需要认真完成,good
老师讲的课很有趣，能够拓展思路。一共三周的课，注意周一和周三晚上都有课。考试开卷，而且会提前告诉考试题目。上课偶尔有课堂小作业，算点名吧。,good
老师讲课很有水平，给分也超级棒,good
老师讲得很好，结课超早,good
看了好多视频,bad
平时有很容易的小作业，算点名吧，期末闭卷考试，但开放试题居多，认真复习即可90+,good
一般,bad
老师讲的很好，只要认真听了，考试90+,good
老师人很好，有问题会积极解答。给分也很好，期末闭卷，但是很简单,good
老师口才很好，讲课内容也很有趣，三周结课，考试是开卷考试，内容基本是上课分析过或者讲过的概念和案例，非常好的一门公选课,good
三周就结课了啊！爽不爽？刺不刺激？给分也很高,good
，人也很好，开卷考试，有个调查问卷老师讲课很好,good
老师很棒的，期末闭卷考，主要是一款app的使用报告，提前试用过，90+,good
每节课都有小作业要交，但整体课程挺有意思的，是很多商业短片或案例什么的，期末写一个报告，老师人挺好，期末给分一般吧。,good
给分很低......可能因为我作业补交了好几次,bad
偶尔交张纸，期末当堂带资料写论文就完事,good
交论文，有随堂作业，点过一次名，给分还行,good
手写论文，随堂作业，给分还行,good
那么多人的课居然点过一次名，有课堂作业，最后交一篇论文，,bad
隔周小作业，，我没逃过课，考试去按要求写论文，提前准备，给分85，,good
有随堂小作业，期末论文提前给题,good
考试基本会随堂考试，不点名，后期提前两周布置论文题目，感觉照着PPT编一编就过了，90+还行,good
上课不点名，但是有的时候下课前有小作业，主要是上课讲过的内容。期末写一篇论文，会提前告知题目，然后当堂写。,good
随堂有几次作业，最后考核是最后一节课当堂写论文，会提前说明题目让准备材料。,good
给分太好了，期末一篇论文，感恩的心,good
期末论文,bad
毫无压力，不点名，期末一篇论文，老师讲的一般般，90+,good
还不错,good
不点名，有小作业，期末交论文，90+,good
平时每两节课有一次小作业，当堂交。最后一堂课是一篇论文，提前一个星期给题目，可以提前写然后最后一节课抄一遍。给分高,good
课堂中间会有几次小问题要用纸条写了交上去，结课是手写一篇论文，给分很高,good
期末一篇论文，给分很好,good
给分还行，但是这门课没意思,good
嘛，真，中规中矩的一门课,good
给分高！好好写论文,good
有随堂作业，给分还不错，最后交论文，调查了一点资料结合课件，90,good
上课略枯燥，老师超认真，一般不点名，会有随堂作业，可以百度，期末一篇论文，手写，给分好。,good
偶尔点名，特别松，给分很棒。,good
很好过！,good
2次点名，期末当堂写论文，80+,good
上课一般，会有2-3次课堂小作业当场交当做点名，很简单的，最后有一篇论文800-1000字就OK，没有考试。,good
给分不错，有点名,good
老师不点名，考试开卷，松松90+,good
老师上课会提问，会有课堂作业之类的，无法代签，点的很频繁，期末手写论文90+,good
有点水，最后论文写得差不多就行，可以提前写好带过去抄,bad
可以的,good
太水，,bad
有课堂作业，不点名,good
老师很好的，当堂交作业代替签到，但是最后一节课可以补交作业，最后一节课论文，九十加,good
课程中间会有一次作业，讲课一般般。期末手写论文，老师会提前给资料，考试之前带着打好的论文去誊写一遍就好了。得分不记得了，85+，但90+有多少就不清楚了,good
老师人不错，讲的也挺好的，可惜我兴趣不大，感觉很多都是高中生物的延伸。平时会有一两次的课题小检测，期末是写一篇论文，题目会提前两周给出来，给分很给力，90+哦,good
老师人很好，只要完成随堂小作业和认真写好期末论文，给分就很良心~,good
就是后面写论文比较坑,good
平常会在下课的前5分钟布置课堂练习，然后交了才走。最后是3000字的论文，没有考试，给分很高，挺不错的老师,good
期末论文，不点名。可以学到东西。不听课期末85+,good
有两三次点名，最后一篇论文，给分不错但课有点无聊,good
给分不错，第三周点名，最后交论文,good
老师挺好,good
老师给分挺一般，不过没有考试，交篇论文就OK，平时上课还挺有意思（虽然听得不多）,good
论文结课，老师给分很不错~,good
老师讲的蛮有意思，偶尔还是点名的，期末写论文，要求不高，轻松90+,good
期末交论文，我是77,good
基本没点到期末论文，，上课内容不是我感兴趣的话题，给分超级棒,good
开卷考试，题目比较多,good
课程还不错，期末开卷，给分好,good
很水，交论文，给分OK,bad
开卷考试，给分特别好，老师很好,good
开卷考试，好过，给分好,good
给分很不错，但是学分只有一个,good
不懂给分逻辑，有作业有考试开卷,bad
坑死算了，作业都交了，一次课不落，考试答得还行，75.,bad
开卷考试，内容在PPT上有，,bad
考试开卷,bad
考试是开卷，内容就是平常讲过的知识点,good
还好,good
偶尔签到，期末开卷，ppt原题,good
考前要复印一堆PPT，挺浪费的，呵呵,bad
我一个水院的这门课机械院开的居然给我86几个意思,good
……坑就一个字我只说一次,bad
开卷考试，答案在PPT上都能找到,bad
开卷考试，有复习PPT资料,good
87。偶尔点人回答问题，不过上课人很多，除非你运气太差。考试就把PPT打下来，答案绝大多数都有，不过比较细，考前先熟悉一下。,good
一次小测验，就是给几个问题，然后选一个作答，期末开卷，内容很多，知识点很细，给分看情况,good
给分高,good
老师人特别好！给分也很高！就是考试ＰＰＴ特别多　要提前看,good
有过几次签到，可以帮忙代签。期末开卷考试，答案在老师给大家的ppt里能找到（但是ppt超级多！一定要在考试前过一遍，要不然考试的时候会很紧张找答案）,good
一次课堂考试，然后期末开卷，但是知识点特别细！！,good
大概两次课堂签到，没作业，最后开卷考试，可以把PPT拷下来，不过我觉得给分一点也不科学QAQ明明我考勤都去了，试卷基本上都除了后面论述写的比较少外前面填空选择正确率应该蛮高的啊，结果没上80……考试也可以带手机笔记本，建议找个靠谱的场外助攻2333,good
点了一次提前说了，期末开卷但是填空题爆炸，知识点特别细不好找,bad
最后开卷考试难度足够让我flop了。。。。同没上90,bad
很早之前上的了，忘了点不点名，期末开卷考试，考ppt上的东西，好多填空题也不好找，得分好像没90,bad
平時會簽到，還會隨機抽人回答問題，沒有作業，但是開卷考試，答案在PPT上，考卷由填空題、判斷題、簡答題三大塊組成，填空題挖的空有些挺坑的，連詩詞都考，建議把PPT下到手機上用microsoft，ppt打開，用搜索功能，查得快一些，把所有PPT打印下來帶過去簡直不科學，找得慢。,bad
很冷门但给分很高！,good
这课虽然冷门，但实际上是相当容易高分的课。,good
点名就是每次去了会签到，课程很有意思，老师会带着做实验，包括带我们出去认识一些植物花草，课程质量很高，值得选。,good
点到是很少很少情况下老师兴之所至问问题的方式来，所以就点到几个人……木有作业，期末开卷做题，基本上ppt上都能找到。老师很好很亲切~,good
三次签到一次课堂答题，最好每节课都去，完成慕课,good
点过几次名，最后一堂课用微助教做题，课下要做慕课,good
还不错，基本上网上作业，网上点名，网上考试，最后很轻松了~,good
给分很好，不需要写论文，有几次课上作业，期末只是线上考试。,good
上课会用雨课堂答题和点名，逃不掉的。,bad
老师给分挺好的！,good
偶尔签到，论文结课，给分高,good
偶尔点点，期末论文，水,good
水课,bad
老师讲得挺好，94分，上课随堂作业，听课的话就是刚刚讲完的，贼简单,good
水,bad
作业和考试都是MOOC，点名随机抽点大概2.3次，给分高,good
水，，，给分好，，做慕课作业，,good
超级轻松，一起上的同学都是100,good
非常好，给分不错，比较轻松,good
挺好的..，分给挺高，就是要做网课,bad
给分高，看慕课,good
一共六周的的课，前三周可以改选不点名，后三周偶尔的点点，平时也就刷个慕课做一下慕课后面的几道选择题，期末考试线上考试，难度适中，答案都在课件和慕课里,bad
最后一节课要去的，老师讲的还行，考试很简单,good
不用去上，期末也水，给分好,good
有小作业，，用到的好像还是高中的知识,good
三次作业，不点名，最后一节课交论文要亲自教不然不收，文科生全程懵逼抱理科生大腿,bad
给分绝对是很仁慈的，老师也很好啦！,good
平时好像没有点名，作业很简单，不会可以抱理科生大腿，期末论文很简单，90+PS:我是文科生，超好的老师,good
随机三次作业可以在公邮找到，，不一定要按时交，，结课一篇论文比较简单,good
考核是论文，非常强调创新，如果不是真的喜欢建议不要选,good
3次签到，可以学东西，高分就算了,good
有用的课，但是我有点害怕（讳疾忌医）,bad
运气好的话，老师只是让你写paper，但是我们当时是考试,good
结课交3千字论文，上课前半个小时和最后半小时静坐冥想按摩,good
老师人很好，给分也很好,good
好,good
老师很好，给分不错，事情有点多,good
我上的时候挺好的，偶尔点名，考核一篇小论文或者背黄帝内经的一两篇吧。不过我朋友今年上是助教给讲的课，最后好像挺难熬的,bad
给分很好,good
考核方式：1、写心得，手写；2、小组讨论+课外阅读；3、背《黄帝内经》（好像是第一/二篇）三选一即可上课老师会教一些养生知识，还会教一点基础的太极动作，最后有次课是吃老师自己做的全麦面包以及和茶，最后分数90+,good
接受不了老师讲的一些伪科学，如果不是看在老师给分的情况下早就撤课了！老师人还是不错的，教的内容就不敢恭维了。不建议大家选这个课，当然，想混个学费就选咯，我反正后悔花这100大洋了,bad
老师人超好～,good
